fitness_avg_sic,expression,depth,length,factor_order_in_model,sym,freq,y_train_ret_period,start_date_train,end_date_train,start_date_test,end_date_test,metric,current_time,fitness_avg_pic_train,fitness_avg_pic_test,fitness_avg_sic_train,fitness_avg_sic_test,fitness_calmar_train,fitness_calmar_test,fitness_sharp_train,fitness_sharp_test,fitness_sharpe_fixed_threshold_train,fitness_sharpe_fixed_threshold_test,fitness_sharpe_std_threshold_train,fitness_sharpe_std_threshold_test,fitness_max_dd_train,fitness_max_dd_test,fitness_avg_mdd_train,fitness_avg_mdd_test,fitness_max_ic_train,fitness_max_ic_test,max_ic_train_check,given_ic_test
nan,"ta_rsi_24(ts_skew_10(ta_lr_slope_10(ta_beta_20(ori_trix_21, ori_trix_21))))",4,6,alpha_313,ETHUSDT,15m,8,2022-01-01,2025-01-01,2025-01-01,2025-10-01,avg_sic,20251213142331,,,,,-0.2536683098874206,inf,-1.2094132172434724,,-0.3488543125613195,,0.681939480428543,,-71.20675673509767,0.0,-14.241351347019535,0.0,0.01900251,,0.01900251,
nan,"ts_range_20(ta_rocp_14(ta_beta_5(ta_tsf_5(ta_minus_di_25(ta_minus_dm_25(close_macd, h), ta_mfi_14(o, ori_trix_8, donchian_pos_200, v_trix_8_obv), neg(c))), ts_skew_10(TS_CORR_40(obv_lr_slope_20, v_trix_8_obv)))))",6,19,alpha_314,ETHUSDT,15m,8,2022-01-01,2025-01-01,2025-01-01,2025-10-01,avg_sic,20251213142331,,,,,inf,inf,,,,,,,0.0,0.0,0.0,0.0,,,,
nan,"ts_argmax_20(ta_mom_25(sqrt(ts_argmax_10(TA_SAR(v_trix_8_obv, trades)))))",5,7,alpha_315,ETHUSDT,15m,8,2022-01-01,2025-01-01,2025-01-01,2025-10-01,avg_sic,20251213142331,,,,,0.9704937096152018,inf,1.6960307206304392,,0.6043362411248077,,-0.26423495629403515,,-16.170076150606192,0.0,-3.2340152301212384,0.0,0.02220251,,0.02220251,
nan,"ts_std_40(ta_tsf_5(ta_minus_di_25(ta_minus_dm_25(close_macd, h), ta_mfi_14(o, ori_trix_8, donchian_pos_200, v_trix_8_obv), ta_rsi_12(sub(o_ta_lr_slope_10, c)))))",5,15,alpha_316,ETHUSDT,15m,8,2022-01-01,2025-01-01,2025-01-01,2025-10-01,avg_sic,20251213142331,,,,,inf,inf,,,,,,,0.0,0.0,0.0,0.0,,,,
nan,"ts_kurt_10(ta_dema_8(ta_dx_14(vol_ccy, ori_trix_55, h_ta_lr_angle_10)))",3,6,alpha_317,ETHUSDT,15m,8,2022-01-01,2025-01-01,2025-01-01,2025-10-01,avg_sic,20251213142331,,,,,-0.2781096481429174,inf,-1.140650736025203,,0.4055199406764814,,-0.05040828258064135,,-39.03703857629767,0.0,-7.807407715259534,0.0,0.01290251,,0.01290251,
nan,"ta_dema_8(ts_prod_17(ts_min_20(ta_dema_8(tanh(ts_max_5(TA_BOP(vol_ccy, trend_slope_168, c_ta_tsf_5, trend_slope_168)))))))",7,11,alpha_318,ETHUSDT,15m,8,2022-01-01,2025-01-01,2025-01-01,2025-10-01,avg_sic,20251213142331,,,,,inf,inf,,,,,,,0.0,0.0,0.0,0.0,,,,
nan,"ta_minus_di_14(ts_kurt_10(trades), tanh(trades), ts_min_20(ta_dema_8(div(trend_slope_168, trend_slope_168))))",4,10,alpha_320,ETHUSDT,15m,8,2022-01-01,2025-01-01,2025-01-01,2025-10-01,avg_sic,20251213142331,,,,,inf,inf,,,,,,,0.0,0.0,0.0,0.0,,,,
nan,"ts_argmax_20(ta_mom_25(ta_beta_20(ori_trix_21, ori_trix_21)))",3,5,alpha_321,ETHUSDT,15m,8,2022-01-01,2025-01-01,2025-01-01,2025-10-01,avg_sic,20251213142331,,,,,-0.2979395588539023,inf,-2.805390583105475,,-0.8664243870213596,,-0.061708534703202124,,-52.25504708115965,0.0,-10.45100941623193,0.0,0.01300251,,0.01300251,
nan,"ta_minus_di_25(ts_sum_17(up_ratio_24), ta_beta_5(ts_range_20(tanh(c)), ts_skew_10(TS_CORR_40(obv_lr_slope_20, v_trix_8_obv))), ts_sum_3(vol))",4,13,alpha_323,ETHUSDT,15m,8,2022-01-01,2025-01-01,2025-01-01,2025-10-01,avg_sic,20251213142331,,,,,inf,inf,,,,,,,0.0,0.0,0.0,0.0,,,,
nan,"TS_CORR_40(ts_std_40(ta_tsf_5(ta_minus_di_25(ta_minus_dm_25(close_macd, h), ta_mfi_14(o, ori_trix_8, donchian_pos_200, v_trix_8_obv), neg(c)))), ta_trix_21(trades))",5,16,alpha_324,ETHUSDT,15m,8,2022-01-01,2025-01-01,2025-01-01,2025-10-01,avg_sic,20251213142331,,,,,inf,inf,,,,,,,0.0,0.0,0.0,0.0,,,,
nan,"ts_range_10(TA_BOP(v_trix_8_obv, ta_rocr_25(ta_trix_8(up_ratio_24)), trades, ta_beta_20(ori_trix_21, ori_trix_21)))",4,10,alpha_325,ETHUSDT,15m,8,2022-01-01,2025-01-01,2025-01-01,2025-10-01,avg_sic,20251213142331,,,,,inf,inf,,,,,,,0.0,0.0,0.0,0.0,,,,
nan,"ta_dema_8(ts_prod_17(ts_argmin_20(ts_wma_21(ta_ema_55(ta_beta_5(donchian_pos_200, donchian_pos_200))))))",6,8,alpha_326,ETHUSDT,15m,8,2022-01-01,2025-01-01,2025-01-01,2025-10-01,avg_sic,20251213142331,,,,,-0.039610437849083545,inf,-0.25418808475485244,,-0.4816983884118325,,-1.1380739260369128,,-102.32738057674528,0.0,-20.465476115349055,0.0,0.00460251,,0.00460251,
nan,"ta_trima_8(TA_BOP(ta_beta_5(mul(ts_skew_20(trend_slope_24), ts_lag_8(obv_lr_slope_20)), TS_CORR_40(ta_dx_25(c_ta_tsf_5, trend_slope_72, donchian_pos_200), ta_willr_25(h_ta_lr_angle_10, h_ta_lr_angle_10, v_trix_8_obv))), ta_dema_8(div(trend_slope_168, trend_slope_168)), c_ta_tsf_5, ta_ema_21(ts_rank_5(ts_wma_55(vol_ccy)))))",5,26,alpha_327,ETHUSDT,15m,8,2022-01-01,2025-01-01,2025-01-01,2025-10-01,avg_sic,20251213142331,,,,,inf,inf,,,,,,,0.0,0.0,0.0,0.0,,,,
nan,"ta_dx_14(ta_dema_8(h), ts_range_10(ta_beta_10(trend_slope_24, trend_slope_24)), ts_rank_5(ori_ta_macd))",3,9,alpha_328,ETHUSDT,15m,8,2022-01-01,2025-01-01,2025-01-01,2025-10-01,avg_sic,20251213142331,,,,,0.29742254068023716,inf,0.7798755647911829,,-0.02220779517305371,,-0.31249922350557097,,-11.215362973424252,0.0,-2.2430725946848504,0.0,0.01840251,,0.01840251,
nan,"ts_sum_17(tanh(ts_max_5(ts_rank_5(TA_SAR(v_trix_8_obv, vol)))))",5,7,alpha_329,ETHUSDT,15m,8,2022-01-01,2025-01-01,2025-01-01,2025-10-01,avg_sic,20251213142331,,,,,-0.08086485762267008,inf,-0.2707799112305179,,-0.839738428238461,,-0.5570561493087991,,-65.14062524803971,0.0,-13.028125049607942,0.0,-0.01219749,,-0.01219749,
nan,"ts_argmin_20(TA_SAR(v_trix_8_obv, trades))",2,4,alpha_330,ETHUSDT,15m,8,2022-01-01,2025-01-01,2025-01-01,2025-10-01,avg_sic,20251213142331,,,,,-0.14540348224739758,inf,-0.9375874329070852,,2.4853929934386327,,-1.6781384177714993,,-74.25439921944422,0.0,-14.850879843888844,0.0,0.00020251,,0.00020251,
nan,"ta_rocp_14(ts_range_10(ts_wma_21(ta_ema_55(ta_beta_5(donchian_pos_200, donchian_pos_200)))))",5,7,alpha_331,ETHUSDT,15m,8,2022-01-01,2025-01-01,2025-01-01,2025-10-01,avg_sic,20251213142331,,,,,-0.018010360142093295,inf,-0.06716452713994175,,-1.1730296118000267,,0.33321133786427876,,-42.08530074650121,0.0,-8.417060149300243,0.0,-0.00079749,,-0.00079749,
nan,"ta_minus_di_25(ts_delta_3(h), tanh(o), ta_dema_21(vol))",2,7,alpha_332,ETHUSDT,15m,8,2022-01-01,2025-01-01,2025-01-01,2025-10-01,avg_sic,20251213142331,,,,,inf,inf,,,,,,,0.0,0.0,0.0,0.0,,,,
nan,"ta_trima_8(TA_BOP(ta_beta_5(mul(ts_skew_20(trend_slope_24), ts_lag_8(obv_lr_slope_20)), ta_beta_10(trend_slope_24, trend_slope_24)), ts_argmax_10(ts_prod_3(ts_argmax_20(v_trix_8_obv))), c_ta_tsf_5, ta_ema_21(ts_rank_5(ts_wma_55(vol_ccy)))))",5,20,alpha_333,ETHUSDT,15m,8,2022-01-01,2025-01-01,2025-01-01,2025-10-01,avg_sic,20251213142331,,,,,inf,inf,,,,,,,0.0,0.0,0.0,0.0,,,,
nan,"ta_minus_di_25(ts_sum_17(up_ratio_24), div(ori_ta_macd, ori_ta_macd), ts_sum_3(ta_rsi_24(sub(trend_slope_24, trend_slope_24))))",4,11,alpha_335,ETHUSDT,15m,8,2022-01-01,2025-01-01,2025-01-01,2025-10-01,avg_sic,20251213142331,,,,,inf,inf,,,,,,,0.0,0.0,0.0,0.0,,,,
nan,"ts_range_5(ta_dx_14(ta_trix_55(ts_range_5(elu(ori_trix_21))), ta_beta_20(ta_rsi_24(ta_beta_5(donchian_pos_200, donchian_pos_200)), ta_dx_14(TS_CORR_20(trend_slope_24, c_ta_tsf_5), ta_ema_55(donchian_pos_50), ta_lr_slope_10(trades))), ts_rank_5(ta_lr_angle_5(ta_beta_10(trades, ori_trix_55)))))",5,24,alpha_336,ETHUSDT,15m,8,2022-01-01,2025-01-01,2025-01-01,2025-10-01,avg_sic,20251213142331,,,,,-0.03474335382143748,inf,-0.11949349675527912,,2.8479171709620594,,0.32755494090571374,,-39.97559871114005,0.0,-7.9951197422280105,0.0,0.011102510000000001,,0.011102510000000001,
nan,"ts_prod_8(ta_rocp_14(ta_beta_5(ts_range_20(tanh(c)), ts_skew_10(TS_CORR_40(obv_lr_slope_20, v_trix_8_obv)))))",5,10,alpha_337,ETHUSDT,15m,8,2022-01-01,2025-01-01,2025-01-01,2025-10-01,avg_sic,20251213142331,,,,,inf,inf,,,,,,,0.0,0.0,0.0,0.0,,,,
nan,"ta_trima_8(TA_BOP(ta_beta_5(mul(ts_skew_20(trend_slope_24), ts_lag_8(obv_lr_slope_20)), TS_CORR_40(ta_dx_25(c_ta_tsf_5, trend_slope_72, donchian_pos_200), ta_willr_25(h_ta_lr_angle_10, h_ta_lr_angle_10, v_trix_8_obv))), ta_mom_25(ts_min_10(trend_slope_168)), c_ta_tsf_5, ta_ema_21(ts_rank_5(ts_wma_55(vol_ccy)))))",5,25,alpha_340,ETHUSDT,15m,8,2022-01-01,2025-01-01,2025-01-01,2025-10-01,avg_sic,20251213142331,,,,,inf,inf,,,,,,,0.0,0.0,0.0,0.0,,,,
nan,"ta_trima_8(TA_BOP(ta_beta_5(mul(ts_skew_20(trend_slope_24), ts_lag_8(obv_lr_slope_20)), TS_CORR_40(ta_tsf_20(ori_trix_55), ta_willr_25(h_ta_lr_angle_10, h_ta_lr_angle_10, v_trix_8_obv))), ts_argmax_10(ts_prod_3(ts_argmax_20(v_trix_8_obv))), c_ta_tsf_5, ta_ema_21(ts_rank_5(ts_wma_55(vol_ccy)))))",5,24,alpha_341,ETHUSDT,15m,8,2022-01-01,2025-01-01,2025-01-01,2025-10-01,avg_sic,20251213142331,,,,,inf,inf,,,,,,,0.0,0.0,0.0,0.0,,,,
nan,"neg(ts_std_40(ta_tsf_5(ta_minus_di_25(ta_minus_dm_25(close_macd, h), ta_mfi_14(o, ori_trix_8, donchian_pos_200, v_trix_8_obv), neg(c)))))",5,14,alpha_342,ETHUSDT,15m,8,2022-01-01,2025-01-01,2025-01-01,2025-10-01,avg_sic,20251213142331,,,,,inf,inf,,,,,,,0.0,0.0,0.0,0.0,,,,
nan,"ts_range_10(TA_BOP(v_trix_8_obv, ts_prod_8(ta_dema_55(vol)), trades, ts_skew_10(ta_lr_intercept_10(trend_slope_24))))",4,10,alpha_343,ETHUSDT,15m,8,2022-01-01,2025-01-01,2025-01-01,2025-10-01,avg_sic,20251213142331,,,,,inf,inf,,,,,,,0.0,0.0,0.0,0.0,,,,
nan,"ta_trima_8(TA_BOP(ta_beta_5(mul(ts_kurt_10(tanh(o)), ts_lag_8(obv_lr_slope_20)), TS_CORR_40(ta_dx_25(c_ta_tsf_5, trend_slope_72, donchian_pos_200), ta_willr_25(h_ta_lr_angle_10, h_ta_lr_angle_10, v_trix_8_obv))), ts_argmax_10(ts_prod_3(ts_argmax_20(v_trix_8_obv))), c_ta_tsf_5, ta_ema_21(ts_rank_5(ts_wma_55(vol_ccy)))))",6,27,alpha_345,ETHUSDT,15m,8,2022-01-01,2025-01-01,2025-01-01,2025-10-01,avg_sic,20251213142331,,,,,inf,inf,,,,,,,0.0,0.0,0.0,0.0,,,,
nan,"ts_range_10(TA_BOP(v_trix_8_obv, ta_rocr_25(ta_trix_8(up_ratio_24)), trades, ts_kurt_20(trend_slope_168)))",4,9,alpha_348,ETHUSDT,15m,8,2022-01-01,2025-01-01,2025-01-01,2025-10-01,avg_sic,20251213142331,,,,,inf,inf,,,,,,,0.0,0.0,0.0,0.0,,,,
nan,"ts_sum_17(tanh(sqrt(TA_SAR(obv_lr_slope_20, o))))",4,6,alpha_350,ETHUSDT,15m,8,2022-01-01,2025-01-01,2025-01-01,2025-10-01,avg_sic,20251213142331,,,,,0.012229041847552732,0.9576516343448818,0.05007687332955182,1.8627546350278488,1.1958316777275677,-3.146122287763869,1.0765845750838317,-0.5536669433502586,-111.97699814342991,-62.78646859847035,-44.31534733035646,-15.71810667837604,-0.01879749,0.00250251,-0.01879749,
nan,"ta_minus_di_25(ts_sma_21(ta_lr_slope_10(ta_minus_di_25(l, donchian_pos_50, donchian_pos_50))), div(ori_ta_macd, ori_ta_macd), ts_sum_3(vol))",4,12,alpha_352,ETHUSDT,15m,8,2022-01-01,2025-01-01,2025-01-01,2025-10-01,avg_sic,20251213142331,,,,,inf,inf,,,,,,,0.0,0.0,0.0,0.0,,,,
nan,"ts_range_20(ta_rocp_14(ta_beta_5(ts_range_20(tanh(c)), ts_skew_10(ts_std_20(ta_dx_14(ts_skew_10(obv_lr_slope_20), ta_rsi_24(c), ta_beta_10(donchian_pos_200, trades)))))))",7,16,alpha_353,ETHUSDT,15m,8,2022-01-01,2025-01-01,2025-01-01,2025-10-01,avg_sic,20251213142331,,,,,inf,inf,,,,,,,0.0,0.0,0.0,0.0,,,,
nan,"ta_trima_8(TA_BOP(ta_beta_5(mul(ts_skew_20(trend_slope_24), ts_lag_8(obv_lr_slope_20)), TS_CORR_40(ta_dx_25(c_ta_tsf_5, trend_slope_72, donchian_pos_200), ta_willr_25(h_ta_lr_angle_10, h_ta_lr_angle_10, v_trix_8_obv))), ts_argmax_10(ts_prod_3(ta_beta_20(ori_trix_21, ori_trix_21))), c_ta_tsf_5, ta_ema_21(ts_rank_5(ts_wma_55(vol_ccy)))))",5,27,alpha_355,ETHUSDT,15m,8,2022-01-01,2025-01-01,2025-01-01,2025-10-01,avg_sic,20251213142331,,,,,inf,inf,,,,,,,0.0,0.0,0.0,0.0,,,,
nan,"ts_range_10(TA_BOP(v_trix_8_obv, ta_rocr_25(ta_trix_8(up_ratio_24)), trades, ts_skew_10(ta_minus_dm_25(c, trades))))",4,11,alpha_357,ETHUSDT,15m,8,2022-01-01,2025-01-01,2025-01-01,2025-10-01,avg_sic,20251213142331,,,,,inf,inf,,,,,,,0.0,0.0,0.0,0.0,,,,
nan,"ta_trima_8(TA_BOP(ta_beta_5(mul(ts_skew_20(trend_slope_24), ts_lag_8(obv_lr_slope_20)), TS_CORR_40(tanh(trades), ta_willr_25(h_ta_lr_angle_10, h_ta_lr_angle_10, v_trix_8_obv))), ts_argmax_10(ts_prod_3(ts_argmax_20(v_trix_8_obv))), c_ta_tsf_5, ta_ema_21(ts_rank_5(ts_wma_55(vol_ccy)))))",5,24,alpha_359,ETHUSDT,15m,8,2022-01-01,2025-01-01,2025-01-01,2025-10-01,avg_sic,20251213142331,,,,,inf,inf,,,,,,,0.0,0.0,0.0,0.0,,,,
nan,"ta_minus_di_25(ts_sum_3(vol), div(ori_ta_macd, ori_ta_macd), ts_sum_3(vol))",2,8,alpha_360,ETHUSDT,15m,8,2022-01-01,2025-01-01,2025-01-01,2025-10-01,avg_sic,20251213142331,,,,,inf,inf,,,,,,,0.0,0.0,0.0,0.0,,,,
nan,"tanh(ta_cmo_25(ta_minus_di_14(ts_sum_8(vol_ccy), ts_range_10(ta_beta_10(trend_slope_24, trend_slope_24)), ta_beta_5(donchian_pos_200, trend_slope_72))))",5,12,alpha_361,ETHUSDT,15m,8,2022-01-01,2025-01-01,2025-01-01,2025-10-01,avg_sic,20251213142331,,,,,0.16181703463634522,inf,0.39375471579554383,,0.8577995035338669,,0.3133986180247832,,-34.04654210002109,0.0,-6.809308420004219,0.0,-0.00459749,,-0.00459749,
nan,"ts_range_10(TA_BOP(v_trix_8_obv, ta_rocr_25(ta_trix_8(up_ratio_24)), trades, ta_tsf_5(trend_slope_72)))",4,9,alpha_362,ETHUSDT,15m,8,2022-01-01,2025-01-01,2025-01-01,2025-10-01,avg_sic,20251213142331,,,,,inf,inf,,,,,,,0.0,0.0,0.0,0.0,,,,
nan,"ts_range_10(TA_BOP(trades, ta_rocr_25(ta_trix_8(up_ratio_24)), trades, ts_delta_8(ts_mean_return_20(vol))))",4,10,alpha_363,ETHUSDT,15m,8,2022-01-01,2025-01-01,2025-01-01,2025-10-01,avg_sic,20251213142331,,,,,inf,inf,,,,,,,0.0,0.0,0.0,0.0,,,,
nan,"ta_lr_slope_10(ts_argmax_10(TA_SAR(v_trix_8_obv, trades)))",3,5,alpha_364,ETHUSDT,15m,8,2022-01-01,2025-01-01,2025-01-01,2025-10-01,avg_sic,20251213142331,,,,,-0.3133329726874587,inf,-1.8653091626155913,,0.8077957858527605,,0.12186158315617958,,-46.61021619378518,0.0,-9.322043238757036,0.0,0.00740251,,0.00740251,
nan,ts_rank_5(ts_kurt_10(tanh(o))),3,4,alpha_366,ETHUSDT,15m,8,2022-01-01,2025-01-01,2025-01-01,2025-10-01,avg_sic,20251213142331,,,,,0.2220703396533085,inf,0.5994860431430381,,-1.0713857065314694,,-0.03655679667263289,,-33.34176937056397,0.0,-6.668353874112794,0.0,0.03260251,,0.03260251,
nan,"ta_lr_slope_10(TA_BOP(v_trix_8_obv, ta_rocr_25(ta_trix_8(up_ratio_24)), trades, ts_skew_10(ta_lr_intercept_10(trend_slope_24))))",4,10,alpha_367,ETHUSDT,15m,8,2022-01-01,2025-01-01,2025-01-01,2025-10-01,avg_sic,20251213142331,,,,,inf,inf,,,,,,,0.0,0.0,0.0,0.0,,,,
nan,"ts_range_20(ta_rsi_24(ta_dx_14(vol_ccy, donchian_pos_200, trend_slope_72)))",3,6,alpha_368,ETHUSDT,15m,8,2022-01-01,2025-01-01,2025-01-01,2025-10-01,avg_sic,20251213142331,,,,,-0.13046569976132436,inf,-0.5277297076982874,,2.6668293486757477,,1.623402895429514,,-24.17543456141158,0.0,-4.835086912282316,0.0,-0.01699749,,-0.01699749,
nan,"ta_minus_di_25(ts_argmin_10(ori_ta_macd), div(ori_ta_macd, ori_ta_macd), ts_sum_3(vol))",2,8,alpha_369,ETHUSDT,15m,8,2022-01-01,2025-01-01,2025-01-01,2025-10-01,avg_sic,20251213142331,,,,,inf,inf,,,,,,,0.0,0.0,0.0,0.0,,,,
nan,"ts_lag_17(ts_argmax_10(TA_SAR(v_trix_8_obv, ta_ema_8(ts_argmax_20(ta_dema_55(h_ta_lr_angle_10))))))",6,8,alpha_370,ETHUSDT,15m,8,2022-01-01,2025-01-01,2025-01-01,2025-10-01,avg_sic,20251213142331,,,,,-0.13103345596481833,1.258100019966106,-0.5066089789985058,1.8208317639880898,-1.8476663885812292,-0.13982286835829014,2.0613959695236153,0.5422110409877882,-129.82818030517586,-27.859911664344178,-60.97280409699969,-5.571982332868836,0.00970351,-0.02849749,0.00970351,
nan,"ta_minus_di_14(ts_kurt_10(trades), tanh(c), h)",2,6,alpha_372,ETHUSDT,15m,8,2022-01-01,2025-01-01,2025-01-01,2025-10-01,avg_sic,20251213142331,,,,,inf,inf,,,,,,,0.0,0.0,0.0,0.0,,,,
nan,"ta_minus_di_25(ts_rank_20(h), div(ori_ta_macd, ori_ta_macd), ts_sum_3(vol))",2,8,alpha_375,ETHUSDT,15m,8,2022-01-01,2025-01-01,2025-01-01,2025-10-01,avg_sic,20251213142331,,,,,inf,inf,,,,,,,0.0,0.0,0.0,0.0,,,,
nan,"ts_range_10(TA_BOP(v_trix_8_obv, ta_rocr_25(ta_trix_8(up_ratio_24)), trades, neg(h)))",4,9,alpha_377,ETHUSDT,15m,8,2022-01-01,2025-01-01,2025-01-01,2025-10-01,avg_sic,20251213142331,,,,,inf,inf,,,,,,,0.0,0.0,0.0,0.0,,,,
nan,"ta_cmo_25(ts_sma_21(ts_rank_5(TA_SAR(v_trix_8_obv, vol))))",4,6,alpha_378,ETHUSDT,15m,8,2022-01-01,2025-01-01,2025-01-01,2025-10-01,avg_sic,20251213142331,,,,,0.42877812643108837,inf,1.1936783781793059,,0.7286390027867643,,-0.5812584600652397,,-45.39712852768364,0.0,-9.079425705536728,0.0,-0.00039749,,-0.00039749,
nan,"ta_dema_8(TA_SAR(v_trix_8_obv, trades))",2,4,alpha_379,ETHUSDT,15m,8,2022-01-01,2025-01-01,2025-01-01,2025-10-01,avg_sic,20251213142331,,,,,0.5160927314665327,inf,1.5737566105772547,,0.0919725749350987,,0.27948196952633575,,-20.793099857483334,0.0,-4.158619971496667,0.0,0.01120251,,0.01120251,
nan,"ts_kurt_10(ta_rsi_24(ta_dx_14(vol_ccy, donchian_pos_200, trend_slope_72)))",3,6,alpha_380,ETHUSDT,15m,8,2022-01-01,2025-01-01,2025-01-01,2025-10-01,avg_sic,20251213142331,,,,,0.0783456925939169,inf,0.267017860782013,,0.5434438947575115,,0.8861927388933587,,-38.12220168610197,0.0,-7.624440337220394,0.0,-0.00329749,,-0.00329749,
nan,"ts_std_40(ta_tsf_5(ta_minus_di_25(ta_mfi_14(o, ori_trix_8, donchian_pos_200, v_trix_8_obv), ta_mfi_14(o, ori_trix_8, donchian_pos_200, v_trix_8_obv), neg(c))))",4,15,alpha_384,ETHUSDT,15m,8,2022-01-01,2025-01-01,2025-01-01,2025-10-01,avg_sic,20251213142331,,,,,inf,inf,,,,,,,0.0,0.0,0.0,0.0,,,,
nan,"ts_range_20(ta_rocp_14(ta_beta_5(ta_trima_8(TA_BOP(ta_beta_5(mul(ts_skew_20(trend_slope_24), ts_lag_8(obv_lr_slope_20)), TS_CORR_40(ta_dx_25(c_ta_tsf_5, trend_slope_72, donchian_pos_200), ta_willr_25(h_ta_lr_angle_10, h_ta_lr_angle_10, v_trix_8_obv))), ts_argmax_10(ts_prod_3(ts_argmax_20(v_trix_8_obv))), c_ta_tsf_5, ta_ema_21(ts_rank_5(ts_wma_55(vol_ccy))))), ts_skew_10(TS_CORR_40(obv_lr_slope_20, v_trix_8_obv)))))",8,33,alpha_385,ETHUSDT,15m,8,2022-01-01,2025-01-01,2025-01-01,2025-10-01,avg_sic,20251213142331,,,,,inf,inf,,,,,,,0.0,0.0,0.0,0.0,,,,
nan,"TS_CORR_20(ts_wma_55(ta_mom_25(ts_rank_5(ta_mom_25(sqrt(TA_SAR(obv_lr_slope_20, o)))))), close_macd)",7,10,alpha_386,ETHUSDT,15m,8,2022-01-01,2025-01-01,2025-01-01,2025-10-01,avg_sic,20251213142331,,,,,-0.249416873966021,-0.24221219595287405,-1.9876192897548688,-0.6552157040694268,-2.1902211815579977,0.33725345730543604,-1.2467307632422662,2.1321973026323167,-221.17303792824282,-90.76677238050739,-47.70290772074112,-24.008985280937065,0.00870251,0.0245035,0.00870251,
nan,"ta_rocp_14(ts_range_10(ta_beta_10(trend_slope_24, ta_tsf_5(ta_minus_di_25(ta_minus_dm_25(close_macd, h), ta_mfi_14(o, ori_trix_8, donchian_pos_200, v_trix_8_obv), neg(c))))))",6,16,alpha_387,ETHUSDT,15m,8,2022-01-01,2025-01-01,2025-01-01,2025-10-01,avg_sic,20251213142331,,,,,inf,inf,,,,,,,0.0,0.0,0.0,0.0,,,,
nan,"ta_trima_8(TA_BOP(ta_beta_5(mul(ts_skew_20(trend_slope_24), ts_lag_8(obv_lr_slope_20)), TS_CORR_40(ta_dx_25(c_ta_tsf_5, trend_slope_72, donchian_pos_200), ta_willr_25(h_ta_lr_angle_10, h_ta_lr_angle_10, v_trix_8_obv))), ts_argmax_10(ts_prod_3(ts_argmax_20(v_trix_8_obv))), c_ta_tsf_5, ta_ema_21(ts_rank_5(ta_ema_21(ts_rank_5(ts_wma_55(vol_ccy)))))))",7,28,alpha_388,ETHUSDT,15m,8,2022-01-01,2025-01-01,2025-01-01,2025-10-01,avg_sic,20251213142331,,,,,inf,inf,,,,,,,0.0,0.0,0.0,0.0,,,,
nan,"ta_trima_8(sub(trend_slope_168, trend_slope_168))",2,4,alpha_389,ETHUSDT,15m,8,2022-01-01,2025-01-01,2025-01-01,2025-10-01,avg_sic,20251213142331,,,,,inf,inf,,,,,,,0.0,0.0,0.0,0.0,,,,
nan,"ta_minus_di_25(ts_sum_17(ts_sum_17(ts_lag_17(ta_tsf_20(ori_trix_55)))), div(ori_ta_macd, ori_ta_macd), ts_skew_10(ta_lr_intercept_10(trend_slope_24)))",5,12,alpha_390,ETHUSDT,15m,8,2022-01-01,2025-01-01,2025-01-01,2025-10-01,avg_sic,20251213142331,,,,,inf,inf,,,,,,,0.0,0.0,0.0,0.0,,,,
nan,"ta_trima_8(TA_BOP(ta_beta_5(mul(ts_skew_20(trend_slope_24), ts_lag_8(obv_lr_slope_20)), tanh(c)), ts_argmax_10(ts_prod_3(ts_argmax_20(v_trix_8_obv))), c_ta_tsf_5, ta_ema_21(ts_rank_5(ts_wma_55(vol_ccy)))))",5,19,alpha_391,ETHUSDT,15m,8,2022-01-01,2025-01-01,2025-01-01,2025-10-01,avg_sic,20251213142331,,,,,inf,inf,,,,,,,0.0,0.0,0.0,0.0,,,,
nan,"ts_min_20(ts_sum_17(ts_lag_17(ts_range_20(ta_rocp_14(ta_beta_5(ts_range_20(ta_dema_8(ts_prod_17(ts_min_20(ta_dema_8(TA_BOP(v_trix_8_obv, ta_rocr_25(ta_trix_8(up_ratio_24)), trades, ts_skew_10(ta_lr_intercept_10(trend_slope_24)))))))), ts_skew_10(TS_CORR_40(obv_lr_slope_20, v_trix_8_obv))))))))",14,24,alpha_392,ETHUSDT,15m,8,2022-01-01,2025-01-01,2025-01-01,2025-10-01,avg_sic,20251213142331,,,,,inf,inf,,,,,,,0.0,0.0,0.0,0.0,,,,
nan,"ts_std_40(ta_tsf_5(ta_minus_di_25(ta_minus_dm_25(close_macd, h), ta_mfi_14(o, ori_trix_8, donchian_pos_200, v_trix_8_obv), tanh(trades))))",4,13,alpha_394,ETHUSDT,15m,8,2022-01-01,2025-01-01,2025-01-01,2025-10-01,avg_sic,20251213142331,,,,,inf,inf,,,,,,,0.0,0.0,0.0,0.0,,,,
nan,"tanh(ts_max_5(ta_mfi_14(o, ori_trix_8, donchian_pos_200, v_trix_8_obv)))",3,7,alpha_395,ETHUSDT,15m,8,2022-01-01,2025-01-01,2025-01-01,2025-10-01,avg_sic,20251213142331,,,,,inf,inf,,,,,,,0.0,0.0,0.0,0.0,,,,
