fitness_avg_sic,expression,depth,length,factor_order_in_model,sym,freq,y_train_ret_period,start_date_train,end_date_train,start_date_test,end_date_test,metric,current_time,fitness_avg_pic_train,fitness_avg_pic_test,fitness_avg_sic_train,fitness_avg_sic_test,fitness_calmar_train,fitness_calmar_test,fitness_sharp_train,fitness_sharp_test,fitness_sharpe_fixed_threshold_train,fitness_sharpe_fixed_threshold_test,fitness_sharpe_std_threshold_train,fitness_sharpe_std_threshold_test,fitness_max_dd_train,fitness_max_dd_test,fitness_avg_mdd_train,fitness_avg_mdd_test,fitness_max_ic_train,fitness_max_ic_test,max_ic_train_check,given_ic_test
0.0068190057082536774,"ts_sum_3(ta_beta_5(ori_trix_55, vol_ccy))",2,4,alpha_25,ETHUSDT,15m,8,2022-01-01,2025-01-01,2025-01-01,2025-10-01,avg_sic,20251217231749,0.007775999925190601,0.0025881965764782545,0.008819005708253677,-0.001225931608368426,0.9614863978933129,0.5608132914695539,1.6351089827836802,0.940711570102086,1.326878903812318,1.249877866663864,1.0470969794311749,2.6926924784182065,-4.130043459692994,-5.394358943155854,-2.8325819167652573,-2.0374278666668686,0.01520551,0.026501510000000002,0.01520551,0.012894122428344949
0.00635957878983631,"TS_CORR_20(ta_trix_8(l), elu(l))",2,5,alpha_24,ETHUSDT,15m,8,2022-01-01,2025-01-01,2025-01-01,2025-10-01,avg_sic,20251217231749,0.010028760846250371,0.007644056093268221,0.00885957878983631,0.023634135684934193,0.2327599002950874,0.594045382764838,0.9106063503599127,1.5412979363039891,-0.6021723495907133,1.406380320243953,0.42751631632851267,-3.4825711623750837,-9.972676197552868,-6.946433811598615,-4.890299711312442,-3.079245128486295,0.00230251,0.025604510000000004,0.00230251,-0.02087999944095063
0.00607355794847576,"ta_minus_dm_25(ts_sma_55(ta_cci_14(ts_rank_10(c_ta_tsf_5), trend_slope_168, sqrt(h_ta_lr_angle_10))), ta_dema_8(ts_kurt_10(TS_COV_40(up_ratio_24, ori_trix_8))))",4,13,alpha_19,ETHUSDT,15m,8,2022-01-01,2025-01-01,2025-01-01,2025-10-01,avg_sic,20251217231749,-0.0031929369637259627,-0.014333949694874795,-0.00276601753178327,-0.009890778703514055,-0.04428183589034049,-0.09870493265429395,-0.27444735949618543,-0.3868284982817958,-2.589332566205748,-1.9693152469470092,-1.368969431237315,-0.8866258917773868,-34.28482499642223,-22.923010075802367,-15.59228000863375,-7.8381784770469,0.011001509999999999,0.025304510000000002,0.011001509999999999,0.008117517991281773
0.005978411983281749,"ta_willr_25(trades, ori_trix_21, v_trix_8_obv)",1,4,alpha_29,ETHUSDT,15m,8,2022-01-01,2025-01-01,2025-01-01,2025-10-01,avg_sic,20251217231749,0.004659273307403345,-0.002467600173043158,0.007978411983281749,0.004005071583966731,-0.04139265954194652,-0.22606226290751458,-0.2657234375383598,-1.0995799540059432,-2.1376420541961707,1.7697001633384244,-2.5063152588809325,4.040787213261535,-239.94372790133718,-198.9489987281098,-95.2757152356501,-57.35311650795088,0.010505500000000001,0.0708035,0.010505500000000001,-inf
0.005935551553194822,"elu(ts_sma_55(div(v_trix_8_obv, trend_slope_24)))",3,5,alpha_27,ETHUSDT,15m,8,2022-01-01,2025-01-01,2025-01-01,2025-10-01,avg_sic,20251217231749,0.0021296744590011234,0.033115306393641325,0.008435551553194823,0.04325769290246859,0.047221050911696386,1.4820704907769162,0.3149700354553948,2.99901268020889,0.8358462284867637,2.1148486486272606,0.8076364921527645,1.4021408371673891,-13.260150338947591,-3.902233191606507,-5.594433580442953,-1.9995576012799063,0.0203015,0.037504499999999996,0.0203015,0.00848818054981396
0.005753448197831905,"ta_willr_25(ta_trix_55(h), ts_skew_20(trend_slope_72), ta_minus_dm_25(h_ta_lr_angle_10, donchian_pos_200))",2,8,alpha_23,ETHUSDT,15m,8,2022-01-01,2025-01-01,2025-01-01,2025-10-01,avg_sic,20251217231749,0.0038391165309217324,0.0044269516992173265,0.009753448197831905,-0.005122265012192288,0.14493012247987275,0.8743389564533589,0.31622725913928273,1.1781248812025318,0.10633666104180069,-2.7009347629286498,1.9197444748554418,-0.25318101283230166,-3.5241394962770247,-1.9204016322274335,-1.5813231937510972,-0.6766293916462365,0.02530251,0.03620551,0.02530251,-0.02249569247309199
0.005145936637342934,ts_range_5(tanh(ta_dema_21(ta_tsf_5(ts_argmax_10(ts_range_5(vol)))))),6,7,alpha_26,ETHUSDT,15m,8,2022-01-01,2025-01-01,2025-01-01,2025-10-01,avg_sic,20251217231749,-0.003327787048217104,0.010812816500663552,-0.0014413059876274051,0.01501800032672072,0.021698813605033205,2.17639678106398,0.102451851236297,3.5186256344802125,0.5924672811152721,3.181701402848954,0.21108824193227546,1.6980971342037916,-11.721332422148839,-3.99731094227732,-6.332664743613224,-2.0255499623135984,0.01150451,0.022405510000000003,0.01150451,-0.008807390592857674
0.004804706736193617,"ta_minus_dm_25(vol_ccy, ta_cmo_14(ts_std_20(ori_trix_8)))",3,5,alpha_33,ETHUSDT,15m,8,2022-01-01,2025-01-01,2025-01-01,2025-10-01,avg_sic,20251217231749,0.0061232796851556455,0.01564810967140378,0.007304706736193617,0.016217873231822146,0.20695931089972391,0.9832842905815092,0.9625524735410023,2.503926539628294,1.47169585465373,0.7560811556167183,0.10805217134447002,-2.140243184455955,-20.94760253451649,-11.864263257733487,-10.783296415793021,-4.757096184254463,0.00220551,0.03980451,0.00220551,-0.02237908015709265
0.004478136821815139,ta_ema_55(sin(ta_trix_21(ta_ema_8(ori_trix_55)))),4,5,alpha_35,ETHUSDT,15m,8,2022-01-01,2025-01-01,2025-01-01,2025-10-01,avg_sic,20251217231749,0.014856237589927528,0.014141496350254055,0.00697813682181514,0.009031361694247933,1.3261456354935757,0.5629868129660021,3.6265922862891173,1.2258847704413232,0.6843832949516928,-0.5106264342017194,1.980715193808957,1.6452179006660221,-6.771092555211791,-6.1982064755533735,-4.065020553785752,-2.5944374438433244,0.019304500000000002,0.04740451,0.019304500000000002,0.03495655062822327
0.0036978678738400165,"ta_lr_angle_10(ts_std_10(ts_delta_3(ts_lag_8(ts_mean_return_5(ta_minus_dm_25(h_ta_lr_angle_10, donchian_pos_200))))))",6,8,alpha_32,ETHUSDT,15m,8,2022-01-01,2025-01-01,2025-01-01,2025-10-01,avg_sic,20251217231749,0.00028155264983358784,-0.013442923822462547,0.007697867873840017,-0.012836338527693244,-0.20483383290609547,-0.797684742583309,-0.9939783717384106,-3.269906140325113,-1.248865718609122,-1.926848938787934,-0.8577365621343407,-3.7643432365773046,-10.074155581640095,-8.259780498639223,-4.22875852975443,-2.3927646436296963,0.0138035,0.045205499999999996,0.0138035,0.0015330522788846483
0.003410765988839706,ta_lr_intercept_20(ts_skew_20(ta_tema_55(vol))),3,4,alpha_42,ETHUSDT,15m,8,2022-01-01,2025-01-01,2025-01-01,2025-10-01,avg_sic,20251217231749,0.0037150991905456287,0.009217276114003865,0.005410765988839706,0.015668648488319854,0.1310712361340042,0.7884198272628068,0.48919713236504236,1.4919853398591072,0.6555301676818827,0.6705580650683712,-0.1954042227499324,-0.1550036602272696,-7.549478248859837,-4.217519388538831,-4.467942539091178,-2.058780461941849,0.008202510000000001,0.018201500000000002,0.008202510000000001,-0.00458170375984905
